ID,Age,Tenure_Months,Education,Marital_Status,Children,Income,Total_Spends,Total_Num_Purchases,Customer_Since,Total_Campaigns,Recency,Wine,Fruits,Meat_Prod,Fish_Prod,Sweet_Prod,Gold_Prod,Deal_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visits_Month,Response,Complain,Country,Customer_Type,Spending_Type,Age_Segment,web_engagement
649958,46,149,Graduation,Married,1.0,87101.7,1530.0,17.0,2013-10-03,1.0,89,341,37,957,150,0,45,3,3,1,10,5,0,0,Canada,Family Customer,very high spender,40s,medium
5483843,45,163,2n Cycle,Together,1.0,82887.7,306.0,10.0,2012-08-09,2.0,54,83,0,195,9,10,9,1,4,1,4,6,1,0,Canada,Family Customer,low spender,40s,medium
9394199,62,163,Graduation,Widow,1.0,74628.8,988.0,17.0,2012-07-30,0.0,42,16,2,743,149,4,74,7,3,10,10,7,0,0,Australia,Family Customer,very high spender,60s,medium
15201490,61,154,Graduation,Together,1.0,93693.8,2158.0,12.0,2013-05-09,0.0,99,1188,0,927,12,17,14,3,6,1,2,8,0,0,Canada,Family Customer,very high spender,60s,high
1311991,71,157,PhD,Married,0.0,98277.2,720.0,15.0,2013-01-18,1.0,77,259,38,348,35,27,13,4,5,6,0,0,1,0,Germany,Other,High spender,70s,low
10036239,44,157,Master,Divorced,1.0,1730.0,148.0,6.0,2013-02-04,0.0,99,52,0,58,19,0,19,3,1,0,2,3,0,0,India,Family Customer,low spender,40s,low
8640037,55,158,Graduation,Single,2.0,90218.2,956.0,9.0,2012-12-31,0.0,24,79,2,685,82,92,16,1,3,2,3,1,0,0,Canada,Family Customer,very high spender,50s,low
3894091,37,148,Graduation,YOLO,0.0,60786.4,289.0,15.0,2013-10-20,0.0,95,0,0,49,134,31,75,1,4,4,6,3,0,0,Spain,Other,low spender,30s,low
11115592,58,156,Basic,Married,2.0,6508.0,45.0,7.0,2013-03-15,0.0,80,0,0,30,0,0,15,1,3,0,3,8,0,0,USA,Family Customer,low spender,50s,high
5112876,40,161,Graduation,Married,0.0,41225.1,66.0,15.0,2012-09-30,0.0,41,0,0,48,5,0,13,3,6,1,5,7,0,0,Spain,Other,low spender,40s,medium
6850766,42,158,Master,Married,2.0,32898.9,581.0,24.0,2013-01-14,1.0,45,327,0,208,4,22,20,3,12,3,6,7,0,0,Spain,Family Customer,High spender,40s,medium
7941647,65,160,Graduation,Single,1.0,8640.6,35.0,9.0,2012-10-22,0.0,95,23,0,6,0,0,6,4,1,0,4,8,0,0,Spain,Family Customer,low spender,60s,high
1876162,61,140,Graduation,Widow,2.0,87300.7,881.0,17.0,2014-06-19,1.0,50,554,9,189,104,1,24,4,8,0,5,8,0,0,Spain,Family Customer,High spender,60s,high
14418332,51,144,PhD,Together,2.0,25904.8,388.0,14.0,2014-02-28,0.0,28,0,0,386,0,2,0,2,2,8,2,6,0,0,Spain,Family Customer,High spender,50s,medium
729841,70,153,Graduation,Divorced,2.0,71039.5,1425.0,15.0,2013-05-25,0.0,91,353,0,1024,4,0,44,3,3,3,6,6,1,0,Spain,Family Customer,very high spender,70s,medium
5782105,73,153,2n Cycle,Single,1.0,50134.5,1722.0,27.0,2013-05-29,1.0,3,608,0,1018,0,59,37,1,5,11,10,4,0,0,Australia,Family Customer,very high spender,70s,medium
2464314,54,163,PhD,Divorced,0.0,111173.9,1320.0,23.0,2012-07-30,2.0,19,615,4,409,259,19,14,0,13,3,7,6,0,0,India,Other,very high spender,50s,medium
13343674,66,148,Graduation,Single,1.0,100761.3,578.0,19.0,2013-11-05,1.0,47,273,23,193,53,12,24,1,5,4,9,3,1,0,Australia,Family Customer,High spender,60s,low
6648140,49,155,Graduation,Widow,0.0,63732.6,1096.0,15.0,2013-03-30,0.0,90,77,0,627,137,0,255,3,6,0,6,7,0,0,India,Other,very high spender,40s,medium
6515163,52,154,Master,Married,1.0,17750.9,91.0,11.0,2013-05-04,1.0,99,28,0,62,0,1,0,3,1,1,6,7,0,0,Saudi Arabia,Family Customer,low spender,50s,medium
15228107,69,153,Master,Together,1.0,63533.4,511.0,5.0,2013-05-22,0.0,33,259,6,180,44,0,22,1,1,1,2,3,0,0,Australia,Family Customer,High spender,60s,low
4387727,43,152,Master,Divorced,1.0,85315.6,639.0,12.0,2013-07-03,0.0,99,0,14,423,132,18,52,2,5,1,4,5,0,0,Saudi Arabia,Family Customer,High spender,40s,medium
3302705,56,157,Graduation,Divorced,1.0,85004.4,221.0,9.0,2013-01-29,0.0,61,28,15,43,58,2,75,0,3,1,5,0,0,0,Saudi Arabia,Family Customer,low spender,50s,low
2742228,37,140,PhD,Single,1.0,52430.9,732.0,11.0,2014-06-29,0.0,71,615,0,60,37,0,20,3,3,1,4,6,1,0,Spain,Family Customer,High spender,30s,medium
971970,49,163,PhD,Divorced,0.0,107713.6,1785.0,28.0,2012-07-30,0.0,80,1065,14,363,95,152,96,3,6,11,8,6,1,0,Saudi Arabia,Other,very high spender,40s,medium
3003192,60,152,Master,Single,0.0,111057.0,1219.0,13.0,2013-06-25,1.0,80,57,101,783,259,12,7,1,4,4,4,8,0,0,Spain,Other,very high spender,60s,high
5264904,47,148,Graduation,Married,0.0,73518.2,281.0,15.0,2013-10-31,0.0,15,0,5,182,11,17,66,3,4,2,6,6,0,0,Saudi Arabia,Other,low spender,40s,medium
9217028,67,152,Graduation,Together,2.0,5892.7,19.0,3.0,2013-06-19,0.0,99,0,0,19,0,0,0,3,0,0,0,7,0,0,Germany,Family Customer,low spender,60s,medium
8592719,55,149,Graduation,YOLO,1.0,73352.8,907.0,11.0,2013-09-17,1.0,99,0,0,855,49,0,3,2,4,2,3,4,0,0,Germany,Family Customer,High spender,50s,medium
4813177,55,140,2n Cycle,Single,1.0,93053.2,1020.0,26.0,2014-06-29,0.0,35,1145,11,1040,42,8,208,3,9,4,10,4,0,0,Canada,Family Customer,very high spender,50s,medium
194823,53,161,Graduation,Married,1.0,1730.0,73.0,10.0,2012-10-02,0.0,72,7,0,45,0,2,19,1,4,1,4,8,0,0,Spain,Family Customer,low spender,50s,high
9925259,52,151,PhD,Together,1.0,71894.9,560.0,27.0,2013-08-12,1.0,69,59,0,498,3,0,0,4,9,3,11,1,0,0,Spain,Family Customer,High spender,50s,low
6063630,52,159,Master,Single,0.0,62617.7,146.0,11.0,2012-11-24,1.0,25,72,2,64,2,5,1,1,3,1,6,8,0,0,Australia,Other,low spender,50s,high
4738869,83,150,Master,Single,1.0,35471.0,1050.0,13.0,2013-08-22,0.0,60,781,0,143,2,100,24,3,3,5,2,8,0,0,USA,Family Customer,very high spender,80s,high
1035600,57,140,Graduation,Together,1.0,69925.2,487.0,17.0,2014-06-28,1.0,87,225,2,196,6,37,21,3,9,5,0,7,0,0,Germany,Family Customer,High spender,50s,medium
16081058,42,158,PhD,Together,0.0,54341.7,791.0,11.0,2012-12-28,1.0,94,62,2,699,25,0,3,1,4,0,6,3,0,0,Saudi Arabia,Other,High spender,40s,low
11688081,57,160,Graduation,Married,0.0,39972.9,1782.0,22.0,2012-11-05,0.0,99,615,83,973,37,15,59,2,7,5,8,5,0,0,Spain,Other,very high spender,50s,medium
9223460,54,143,Graduation,Widow,1.0,28652.3,84.0,11.0,2014-04-09,1.0,18,11,7,3,10,6,47,3,3,2,3,5,0,0,Spain,Family Customer,low spender,50s,medium
15412079,49,141,PhD,Single,1.0,3200.2,23.0,3.0,2014-05-26,0.0,74,0,0,21,1,0,1,1,2,0,0,8,0,0,Australia,Family Customer,low spender,40s,high
7110671,54,141,PhD,Divorced,0.0,33450.0,70.0,17.0,2014-06-08,1.0,33,3,0,35,18,6,8,5,4,1,7,8,1,0,Spain,Other,low spender,50s,high
15964029,49,159,2n Cycle,Married,0.0,54343.6,47.0,19.0,2012-11-25,0.0,99,0,0,47,0,0,0,5,8,3,3,7,0,0,Mexico,Other,low spender,40s,medium
8080778,55,157,Graduation,Divorced,1.0,25832.0,408.0,12.0,2013-01-31,0.0,72,326,0,63,6,0,13,1,6,1,4,7,0,0,India,Family Customer,High spender,50s,medium
6518531,40,142,Master,Single,1.0,1730.0,33.0,3.0,2014-05-17,0.0,85,0,0,30,3,0,0,1,2,0,0,8,0,0,Spain,Family Customer,low spender,40s,high
8436818,48,140,Graduation,Divorced,1.0,45562.8,155.0,9.0,2014-06-29,1.0,67,0,0,19,65,69,2,2,3,0,4,5,0,0,Canada,Family Customer,low spender,40s,medium
659496,62,143,Graduation,Single,0.0,77746.1,172.0,17.0,2014-03-19,0.0,43,86,0,57,6,0,23,4,5,3,5,4,0,0,Spain,Other,low spender,60s,medium
3287557,49,147,Basic,Single,1.0,66452.9,1202.0,17.0,2013-11-30,0.0,57,328,0,822,31,21,0,1,9,1,6,5,0,0,Spain,Family Customer,very high spender,40s,medium
4230515,41,157,PhD,Together,1.0,20794.5,20.0,8.0,2013-01-31,0.0,36,0,0,5,0,0,15,3,2,0,3,7,0,0,India,Family Customer,low spender,40s,medium
2182544,49,158,PhD,Single,0.0,101569.4,267.0,14.0,2013-01-02,0.0,32,0,16,69,29,90,63,4,5,2,3,5,1,0,Spain,Other,low spender,40s,medium
1369459,48,153,Basic,Together,2.0,53944.6,85.0,15.0,2013-05-27,0.0,99,31,0,50,4,0,0,3,11,0,1,6,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
2395535,47,163,Graduation,Married,1.0,25274.1,115.0,6.0,2012-08-11,0.0,98,0,0,39,12,2,62,2,2,0,2,8,0,0,Spain,Family Customer,low spender,40s,high
11352463,47,148,Basic,Married,2.0,22435.6,38.0,13.0,2013-10-31,1.0,82,0,0,34,0,4,0,1,6,1,5,8,0,0,Spain,Family Customer,low spender,40s,high
1858385,46,142,Graduation,Married,2.0,55210.9,633.0,16.0,2014-05-06,0.0,99,541,6,16,64,0,6,1,2,0,13,8,0,0,Canada,Family Customer,High spender,40s,high
13767021,54,143,PhD,Single,1.0,58465.7,220.0,6.0,2014-04-04,0.0,12,0,0,198,20,2,0,1,2,0,3,8,0,0,Spain,Family Customer,low spender,50s,high
14640562,41,142,Graduation,Widow,2.0,67052.3,175.0,9.0,2014-04-22,0.0,13,91,0,57,22,0,5,1,2,1,5,5,1,0,Germany,Family Customer,low spender,40s,medium
1057316,58,161,Basic,Married,1.0,57969.9,55.0,13.0,2012-09-29,0.0,57,0,0,55,0,0,0,1,3,5,4,7,1,0,Spain,Family Customer,low spender,50s,medium
11384955,42,150,PhD,Married,1.0,1730.0,27.0,4.0,2013-09-08,0.0,33,0,0,27,0,0,0,3,1,0,0,8,0,0,Saudi Arabia,Family Customer,low spender,40s,high
5491607,47,140,Master,Single,2.0,69772.6,75.0,16.0,2014-06-29,0.0,22,0,0,64,9,0,2,4,4,4,4,3,0,0,Canada,Family Customer,low spender,40s,low
8513043,48,144,Master,YOLO,0.0,63262.9,729.0,22.0,2014-03-07,0.0,65,175,1,158,259,5,131,1,14,5,2,2,0,0,USA,Other,High spender,40s,low
13061321,67,150,Graduation,Married,0.0,112371.2,1020.0,16.0,2013-09-05,0.0,21,1493,28,767,21,159,72,1,8,1,6,1,1,0,Canada,Other,very high spender,60s,low
5466230,67,155,Graduation,Single,2.0,1730.0,56.0,5.0,2013-04-09,0.0,99,0,0,52,0,0,4,2,1,0,2,7,0,0,Spain,Family Customer,low spender,60s,medium
6313393,35,154,Master,Widow,1.0,88119.0,25.0,10.0,2013-04-30,0.0,83,0,0,19,0,6,0,1,2,0,7,4,0,0,Saudi Arabia,Family Customer,low spender,30s,medium
13934154,45,142,2n Cycle,Married,0.0,42070.6,374.0,14.0,2014-04-29,1.0,29,52,3,164,8,2,145,1,2,4,7,0,1,0,Canada,Other,High spender,40s,low
15957826,75,140,Basic,Together,1.0,31110.7,945.0,17.0,2014-06-29,0.0,33,168,104,645,9,19,0,4,4,4,5,0,1,0,Spain,Family Customer,High spender,70s,low
2560651,70,157,Graduation,Together,0.0,97084.2,1117.0,17.0,2013-01-21,0.0,38,213,12,523,252,11,106,1,3,2,11,1,0,0,Germany,Other,very high spender,70s,low
10198100,69,152,Graduation,Divorced,0.0,60265.0,230.0,18.0,2013-07-04,0.0,46,137,3,57,13,20,0,4,2,1,11,1,0,0,Canada,Other,low spender,60s,low
11077421,62,163,2n Cycle,Married,2.0,1730.0,16.0,5.0,2012-08-16,0.0,60,0,0,13,0,0,3,1,1,0,3,8,0,0,Saudi Arabia,Family Customer,low spender,60s,high
2333011,65,140,Master,Together,0.0,4237.9,178.0,13.0,2014-06-29,0.0,49,0,0,26,113,2,37,1,4,1,7,6,0,0,Canada,Other,low spender,60s,medium
11601178,43,153,PhD,Divorced,2.0,86132.3,97.0,21.0,2013-06-09,1.0,28,0,0,46,14,0,37,4,7,3,7,5,0,0,USA,Family Customer,low spender,40s,medium
6777573,43,146,Graduation,Together,1.0,37715.5,179.0,16.0,2014-01-02,0.0,88,7,8,131,1,24,8,5,6,1,4,0,0,0,Canada,Family Customer,low spender,40s,low
15116692,74,163,2n Cycle,Together,1.0,74578.3,976.0,9.0,2012-07-30,0.0,56,670,0,19,28,112,147,5,3,0,1,7,0,0,Saudi Arabia,Family Customer,very high spender,70s,medium
4339751,61,142,Graduation,Married,0.0,27579.6,97.0,7.0,2014-04-20,0.0,42,0,0,54,0,43,0,2,3,0,2,4,0,0,Canada,Other,low spender,60s,medium
16294928,69,159,PhD,Single,0.0,106118.3,1350.0,19.0,2012-11-22,0.0,0,429,1,709,160,3,48,3,5,6,5,4,0,0,Germany,Other,very high spender,60s,medium
16485101,62,153,Master,Together,1.0,1730.0,23.0,3.0,2013-06-16,0.0,98,0,0,21,0,0,2,2,1,0,0,8,0,0,Spain,Family Customer,low spender,60s,high
13044900,37,140,Graduation,Single,0.0,71427.8,177.0,11.0,2014-06-29,0.0,74,0,0,34,102,0,41,3,4,3,1,1,0,0,Canada,Other,low spender,30s,low
38770,87,161,Graduation,Single,0.0,85134.1,2159.0,12.0,2012-09-16,1.0,35,524,11,1274,259,36,55,1,4,2,5,1,1,0,Australia,Other,very high spender,80s,low
4444925,51,144,PhD,Married,1.0,1730.0,34.0,5.0,2014-03-12,0.0,99,0,0,34,0,0,0,2,1,0,2,7,0,0,Spain,Family Customer,low spender,50s,medium
14099328,36,154,PhD,Together,2.0,68724.0,401.0,14.0,2013-04-23,0.0,89,9,21,214,33,26,98,3,4,1,6,8,1,0,USA,Family Customer,High spender,30s,high
6880204,47,158,PhD,Single,2.0,7967.1,67.0,4.0,2012-12-24,0.0,73,0,0,67,0,0,0,1,0,0,3,8,0,0,Spain,Family Customer,low spender,40s,high
9923800,30,159,2n Cycle,Married,1.0,8765.8,25.0,8.0,2012-11-30,0.0,99,0,0,10,3,0,12,1,4,0,3,8,1,0,Mexico,Family Customer,low spender,30s,high
5874547,72,147,Master,Together,0.0,96152.6,2053.0,16.0,2013-12-12,0.0,52,1177,0,437,27,87,325,3,4,3,6,0,0,0,Canada,Other,very high spender,70s,low
14329913,35,162,Graduation,Single,0.0,69959.6,994.0,15.0,2012-08-17,0.0,17,515,4,195,241,24,15,5,4,4,2,10,0,0,Germany,Other,very high spender,30s,high
4239584,52,156,PhD,Together,1.0,83842.6,125.0,11.0,2013-02-27,1.0,99,47,0,69,6,0,3,1,6,1,3,3,1,0,Saudi Arabia,Family Customer,low spender,50s,low
11434228,70,146,2n Cycle,Single,0.0,35677.6,314.0,10.0,2014-01-14,0.0,97,264,0,42,1,0,7,1,2,4,3,0,0,0,Spain,Other,low spender,70s,low
4099690,43,142,Graduation,Absurd,1.0,37424.7,777.0,10.0,2014-04-29,0.0,74,105,0,592,45,3,32,1,3,2,4,0,0,0,Canada,Family Customer,High spender,40s,low
16129634,72,145,PhD,Divorced,0.0,108770.7,1132.0,16.0,2014-01-31,1.0,20,523,170,226,105,45,63,3,2,7,4,3,1,0,Germany,Other,very high spender,70s,low
533067,63,163,2n Cycle,Single,1.0,56182.0,1031.0,13.0,2012-08-05,0.0,57,631,43,256,3,39,59,1,4,2,6,7,0,0,Spain,Family Customer,very high spender,60s,medium
5586142,50,146,PhD,Single,1.0,10397.0,67.0,13.0,2013-12-29,0.0,99,0,0,66,0,0,1,4,6,0,3,4,0,0,Spain,Family Customer,low spender,50s,medium
4769214,51,158,Graduation,Together,1.0,91505.1,794.0,13.0,2013-01-08,1.0,72,264,0,318,6,9,197,1,2,5,5,3,0,0,Saudi Arabia,Family Customer,High spender,50s,low
9260420,43,150,PhD,Widow,0.0,86361.1,1421.0,27.0,2013-08-18,0.0,38,905,0,282,64,122,48,7,8,6,6,1,0,0,Spain,Other,very high spender,40s,low
1527249,30,141,Master,Divorced,1.0,64444.7,49.0,18.0,2014-05-28,0.0,95,26,0,14,5,0,4,3,4,1,10,7,0,0,Canada,Family Customer,low spender,30s,medium
12819696,53,143,2n Cycle,Married,1.0,3180.7,191.0,4.0,2014-04-10,0.0,99,0,0,191,0,0,0,1,1,0,2,7,0,0,Canada,Family Customer,low spender,50s,medium
9675804,44,142,Graduation,Single,2.0,62127.9,512.0,14.0,2014-04-18,0.0,5,417,2,57,0,0,36,1,5,4,4,4,0,0,Spain,Family Customer,High spender,40s,medium
13206103,73,159,Basic,Single,1.0,102901.1,2198.0,16.0,2012-11-28,1.0,99,1457,0,398,259,24,60,6,6,0,4,0,0,0,Spain,Family Customer,very high spender,70s,low
7998853,40,147,Basic,Married,2.0,31058.0,43.0,14.0,2013-11-20,0.0,98,0,0,32,9,1,1,3,5,4,2,8,0,0,USA,Family Customer,low spender,40s,high
2047187,63,140,Graduation,Widow,0.0,64262.0,852.0,15.0,2014-06-29,0.0,60,374,65,185,45,142,41,1,4,9,1,8,0,0,Australia,Other,High spender,60s,high
277462,48,144,Graduation,Single,2.0,82074.1,442.0,19.0,2014-02-21,0.0,99,209,9,192,0,0,32,3,7,0,9,6,0,0,Spain,Family Customer,High spender,40s,medium
14678486,49,149,Graduation,Together,1.0,101911.8,942.0,17.0,2013-09-26,0.0,90,366,26,414,20,60,56,1,13,1,2,9,0,0,Saudi Arabia,Family Customer,High spender,40s,high
954555,56,161,Graduation,Single,1.0,40210.5,864.0,21.0,2012-10-08,1.0,16,365,0,492,7,0,0,2,9,0,10,0,0,0,Spain,Family Customer,High spender,50s,low
13581546,68,156,Graduation,Divorced,1.0,69469.1,101.0,12.0,2013-03-02,1.0,56,0,0,39,26,6,30,1,7,1,3,5,0,0,Spain,Family Customer,low spender,60s,medium
12300871,53,140,Graduation,Married,2.0,10193.8,26.0,9.0,2014-06-29,0.0,66,13,0,8,0,0,5,3,3,0,3,8,0,0,India,Family Customer,low spender,50s,high
998752,84,148,Graduation,Single,1.0,50151.6,454.0,15.0,2013-11-06,0.0,87,95,30,308,7,0,14,5,3,2,5,7,0,0,Canada,Family Customer,High spender,80s,medium
7625638,75,144,Graduation,Together,1.0,18866.9,12.0,5.0,2014-02-19,0.0,20,0,2,0,7,3,0,1,2,1,1,3,0,0,Canada,Family Customer,low spender,70s,low
4478712,60,141,Graduation,Absurd,0.0,72984.8,1660.0,12.0,2014-06-02,0.0,0,990,3,636,29,0,2,1,8,2,1,7,0,0,Spain,Other,very high spender,60s,medium
3169318,39,154,Master,Married,1.0,44011.7,819.0,10.0,2013-05-04,1.0,31,0,0,722,3,52,42,3,1,0,6,4,0,0,Canada,Family Customer,High spender,30s,medium
2624062,69,153,Graduation,Single,0.0,110885.4,1678.0,18.0,2013-06-07,0.0,67,1367,82,73,103,34,19,1,6,4,7,7,0,0,Canada,Other,very high spender,60s,medium
5499845,43,161,PhD,Widow,1.0,103492.0,2059.0,19.0,2012-09-29,1.0,0,474,92,1194,259,4,36,1,4,4,10,6,0,0,Spain,Family Customer,very high spender,40s,medium
8508097,44,140,Master,Together,1.0,91491.4,402.0,8.0,2014-06-29,0.0,90,231,1,108,22,4,36,1,3,1,3,4,0,0,Spain,Family Customer,High spender,40s,medium
2753031,63,147,PhD,Together,1.0,13787.1,76.0,17.0,2013-12-12,0.0,78,0,27,39,6,4,0,2,13,1,1,6,0,1,Canada,Family Customer,low spender,60s,medium
3911870,35,150,PhD,Single,1.0,42730.5,39.0,18.0,2013-09-16,0.0,60,0,12,17,10,0,0,9,2,2,5,8,0,0,Saudi Arabia,Family Customer,low spender,30s,high
13038283,73,140,Graduation,Absurd,1.0,28058.3,588.0,14.0,2014-06-29,0.0,25,110,13,392,15,0,58,2,3,3,6,5,0,0,Spain,Family Customer,High spender,70s,medium
14324926,45,154,2n Cycle,Together,1.0,33822.5,61.0,6.0,2013-05-04,0.0,99,0,0,52,6,0,3,2,2,0,2,7,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
6462418,53,153,Graduation,Together,0.0,96055.3,1020.0,21.0,2013-06-06,1.0,37,1021,45,1153,179,168,155,1,7,7,6,7,0,0,India,Other,very high spender,50s,medium
2122022,59,149,PhD,Together,1.0,103533.0,97.0,12.0,2013-09-24,0.0,51,0,17,54,9,0,17,2,5,1,4,7,0,0,Spain,Family Customer,low spender,50s,medium
15122603,31,158,PhD,Divorced,0.0,61702.3,652.0,13.0,2013-01-02,0.0,39,467,0,139,3,4,39,1,3,5,4,7,0,0,Spain,Other,High spender,30s,medium
13762156,49,162,Master,Together,2.0,50081.6,269.0,12.0,2012-09-12,0.0,99,133,0,92,2,0,42,1,5,1,5,6,1,0,Australia,Family Customer,low spender,40s,medium
13911299,35,159,2n Cycle,Divorced,1.0,81450.3,545.0,20.0,2012-12-06,0.0,76,34,0,395,110,2,4,4,12,0,4,3,0,0,Canada,Family Customer,High spender,30s,low
2789165,40,140,PhD,Married,1.0,91484.8,1085.0,16.0,2014-06-29,1.0,92,663,80,62,245,0,35,2,8,2,4,8,1,0,India,Family Customer,very high spender,40s,high
7721951,48,157,Master,Absurd,0.0,13060.3,199.0,23.0,2013-02-13,0.0,94,119,0,38,9,14,19,3,4,4,12,7,0,0,Spain,Other,low spender,40s,medium
11095487,50,146,Master,Divorced,2.0,9746.9,45.0,7.0,2014-01-10,0.0,84,14,0,23,0,8,0,2,2,0,3,8,0,0,USA,Family Customer,low spender,50s,high
3160324,50,155,Graduation,Together,2.0,42461.4,419.0,15.0,2013-03-21,0.0,85,360,7,22,23,4,3,1,6,2,6,2,0,0,Saudi Arabia,Family Customer,High spender,50s,low
11850134,71,146,Graduation,Divorced,0.0,105871.6,1093.0,20.0,2014-01-02,1.0,96,342,135,342,259,7,8,1,7,3,9,0,1,0,India,Other,very high spender,70s,low
14309160,44,146,2n Cycle,Married,1.0,4861.2,31.0,3.0,2013-12-27,0.0,99,0,0,31,0,0,0,1,2,0,0,8,0,0,Canada,Family Customer,low spender,40s,high
9765300,54,158,Graduation,Married,1.0,45717.1,825.0,20.0,2013-01-08,1.0,88,802,0,1,0,4,18,4,9,2,5,4,0,0,Canada,Family Customer,High spender,50s,medium
10815129,38,143,Graduation,Single,0.0,22546.4,95.0,11.0,2014-04-14,0.0,80,0,5,55,7,11,17,3,3,1,4,8,0,0,Australia,Other,low spender,30s,high
6064786,56,144,2n Cycle,Together,2.0,30653.4,1331.0,10.0,2014-03-10,1.0,31,860,0,387,38,0,46,1,4,2,3,6,0,0,Spain,Family Customer,very high spender,50s,medium
13985549,56,158,Graduation,Absurd,1.0,19393.6,963.0,8.0,2013-01-14,0.0,25,10,0,911,10,3,29,2,3,0,3,8,0,0,Canada,Family Customer,very high spender,50s,high
13330094,63,161,Graduation,Divorced,0.0,105146.2,1657.0,15.0,2012-10-05,0.0,99,562,21,751,259,39,25,3,4,3,5,2,0,0,Australia,Other,very high spender,60s,low
16249386,56,140,2n Cycle,Single,0.0,51966.7,127.0,13.0,2014-06-29,0.0,71,0,0,68,5,36,18,1,7,1,4,8,0,0,Spain,Other,low spender,50s,high
8325115,80,150,Master,Together,2.0,65469.0,343.0,21.0,2013-08-29,0.0,88,49,113,61,97,3,20,3,6,10,2,0,0,0,USA,Family Customer,low spender,80s,low
8224782,35,140,Master,Together,0.0,108309.6,680.0,12.0,2014-06-29,1.0,54,399,18,60,20,139,44,1,6,1,4,8,1,0,Spain,Other,High spender,30s,high
5101311,37,160,Graduation,Married,0.0,107387.9,271.0,14.0,2012-11-12,0.0,27,0,10,42,157,12,50,2,5,2,5,8,1,1,Spain,Other,low spender,30s,high
15087782,48,153,Graduation,Together,2.0,1980.5,352.0,9.0,2013-06-03,0.0,45,10,0,240,66,0,36,4,3,0,2,7,0,0,Canada,Family Customer,High spender,40s,medium
5590033,74,155,Graduation,Single,0.0,32427.3,1108.0,21.0,2013-03-26,0.0,87,602,106,50,259,58,33,2,8,0,11,0,0,0,Germany,Other,very high spender,70s,low
12083505,62,142,2n Cycle,Married,1.0,90979.1,1328.0,13.0,2014-05-17,0.0,76,1078,52,174,17,5,2,1,8,0,4,7,0,0,Spain,Family Customer,very high spender,60s,medium
4119431,35,151,Graduation,Divorced,1.0,16700.1,36.0,9.0,2013-08-13,0.0,52,0,0,23,13,0,0,1,4,1,3,6,0,0,Australia,Family Customer,low spender,30s,medium
12858661,50,151,Graduation,Widow,2.0,74903.8,1054.0,15.0,2013-08-10,1.0,28,600,17,140,101,142,54,2,4,5,4,1,0,0,Saudi Arabia,Family Customer,very high spender,50s,low
14903130,72,147,2n Cycle,Together,0.0,104975.9,480.0,19.0,2013-11-26,0.0,88,308,0,70,5,1,96,1,5,4,9,7,0,0,India,Other,High spender,70s,medium
12017469,45,161,Basic,Single,2.0,56466.5,146.0,9.0,2012-09-20,0.0,88,24,15,58,4,2,43,1,5,0,3,1,0,0,Spain,Family Customer,low spender,40s,low
14061687,63,143,Basic,Single,1.0,62126.1,784.0,14.0,2014-03-18,0.0,16,646,21,58,15,23,21,4,3,1,6,1,0,0,Mexico,Family Customer,High spender,60s,low
9460518,49,147,Graduation,Divorced,2.0,57504.4,375.0,15.0,2013-11-21,1.0,96,0,4,345,26,0,0,1,2,9,3,8,1,0,Germany,Family Customer,High spender,40s,high
5626964,74,151,Basic,Single,2.0,1730.0,42.0,9.0,2013-08-07,0.0,23,0,0,40,0,0,2,2,2,2,3,8,0,0,Spain,Family Customer,low spender,70s,high
2560371,55,150,Graduation,Together,0.0,74485.5,1448.0,16.0,2013-08-28,0.0,90,149,2,1231,11,0,55,3,4,2,7,8,0,0,Germany,Other,very high spender,50s,high
2353838,49,153,2n Cycle,Married,2.0,2519.1,87.0,8.0,2013-05-26,0.0,41,50,0,37,0,0,0,2,3,1,2,7,0,0,Spain,Family Customer,low spender,40s,medium
10672521,37,145,PhD,Divorced,1.0,1730.0,80.0,9.0,2014-01-23,0.0,53,31,0,48,0,1,0,2,2,1,4,8,0,0,Spain,Family Customer,low spender,30s,high
3810456,42,140,Graduation,Divorced,0.0,65116.1,926.0,14.0,2014-06-29,0.0,99,0,0,759,18,0,149,1,6,0,7,7,0,0,Saudi Arabia,Other,High spender,40s,medium
2667800,77,143,Master,Married,1.0,81948.7,330.0,29.0,2014-03-27,0.0,97,164,0,30,93,0,43,3,12,4,10,7,0,0,Spain,Family Customer,low spender,70s,medium
9483248,67,158,PhD,Together,0.0,111785.1,525.0,21.0,2013-01-12,0.0,28,200,4,174,21,1,125,3,2,13,3,0,1,0,Spain,Other,High spender,60s,low
9519651,42,163,Basic,Married,1.0,24722.6,198.0,11.0,2012-07-30,0.0,88,0,4,164,7,0,23,4,3,0,4,5,0,0,USA,Family Customer,low spender,40s,medium
7975463,50,158,Master,Together,1.0,78404.0,271.0,8.0,2013-01-02,0.0,98,0,87,73,12,0,99,1,2,0,5,6,0,0,Spain,Family Customer,low spender,50s,medium
9732422,49,160,Graduation,Divorced,1.0,63847.8,967.0,21.0,2012-10-22,0.0,35,362,0,494,30,4,77,4,5,1,11,5,0,0,Saudi Arabia,Family Customer,very high spender,40s,medium
